game_id,play_id,coverage
2018092308,3346,Cover 3 Zone
2018092308,3414,Cover 2 Zone
2018092308,3470,Cover 1 Man
2018092308,3489,Cover 4 Zone
2018092308,3513,Cover 1 Man
2018092308,3546,Cover 2 Zone
2018092308,3570,Cover 2 Zone
2018092308,3594,Cover 3 Zone
2018092308,3665,Red Zone
2018092308,3748,Cover 3 Zone
2018092308,3783,3 Seam
2018092308,3816,Cover 4 Zone
2018092308,3838,Cover 2 Zone
2018092308,3879,3 Seam
2018092308,3941,Cover 3 Zone
2018092308,3980,Red Zone
2018092308,4021,Red Zone
2018092308,4043,Red Zone
2018092308,4138,Cover 2 Zone
2018092308,4224,Cover 2 Zone
2018092308,4248,Cover 2 Zone
2018092308,4272,Cover 2 Zone
2018092308,4294,Cover 2 Zone
2018092308,4318,Cover 2 Zone
2018092308,4347,Cover 2 Zone
2018092308,4376,Prevent
2018092310,90,Cover 3 Zone
2018092310,112,Cover 4 Zone
2018092310,136,Cover 3 Zone
2018092310,196,Cover 3 Zone
2018092310,257,Cover 1 Man
2018092310,279,Cover 1 Man
2018092310,433,Cover 3 Zone
2018092310,485,Cover 3 Zone
2018092310,509,Cover 3 Zone
2018092310,559,Cover 3 Zone
2018092310,588,Cover 1 Man
2018092310,758,Cover 4 Zone
2018092310,835,Cover 3 Zone
2018092310,859,Cover 4 Zone
2018092310,883,Cover 3 Zone
2018092310,904,Cover 3 Zone
2018092310,928,Cover 4 Zone
2018092310,952,Red Zone
2018092310,1008,Cover 3 Zone
2018092310,1032,Cover 3 Zone
2018092310,1073,Cover 1 Man
2018092310,1215,Cover 3 Zone
2018092310,1237,Cover 3 Zone
2018092310,1273,Cover 3 Zone
2018092310,1339,Cover 1 Man
2018092310,1368,Cover 3 Zone
2018092310,1392,Red Zone
2018092310,1414,Red Zone
2018092310,1489,Cover 1 Man
2018092310,1572,Cover 2 Zone
2018092310,1615,Cover 2 Zone
2018092310,1642,Cover 3 Zone
2018092310,1664,Cover 3 Zone
2018092310,1686,Cover 2 Zone
2018092310,1711,Cover 1 Man
2018092310,1733,Cover 4 Zone
2018092310,1935,Cover 6 Zone
2018092310,1964,Cover 6 Zone
2018092310,1993,Cover 1 Man
2018092310,2017,Cover 3 Zone
2018092310,2041,Cover 6 Zone
2018092310,2070,Cover 1 Man
2018092310,2106,Cover 3 Zone
2018092310,2243,Cover 1 Man
2018092310,2265,Cover 6 Zone
2018092310,2289,Cover 1 Man
2018092310,2350,Cover 6 Zone
2018092310,2372,Cover 1 Man
2018092310,2459,Cover 3 Zone
2018092310,2481,Cover 1 Man
2018092310,2526,Cover 3 Zone
2018092310,2597,Cover 3 Zone
2018092310,2681,Cover 3 Zone
2018092310,2703,3 Seam
2018092310,2727,Cover 3 Zone
2018092310,2760,Cover 3 Zone
2018092310,2800,Cover 3 Zone
2018092310,2824,Cover 3 Zone
2018092310,2846,Cover 2 Zone
2018092310,2870,Cover 3 Zone
2018092310,2940,Red Zone
2018092310,3003,Cover 1 Man
2018092310,3069,Cover 1 Man
2018092310,3091,Cover 1 Man
2018092310,3118,Cover 2 Man
2018092310,3186,Cover 1 Man
2018092310,3269,Red Zone
2018092310,3291,Red Zone
2018092310,3409,Cover 3 Zone
2018092310,3486,Cover 3 Zone
2018092310,3523,Cover 3 Zone
2018092310,3606,Cover 3 Zone
2018092310,3656,Cover 4 Zone
2018092310,3678,Cover 4 Zone
2018092310,3702,Cover 3 Zone
2018092313,102,3 Seam
2018092313,173,Cover 3 Zone
2018092313,223,Cover 6 Zone
2018092313,295,Cover 1 Man
2018092313,329,Cover 1 Man
2018092313,374,Cover 1 Man
2018092313,398,Cover 1 Man
2018092313,473,Cover 4 Zone
2018092313,497,Cover 3 Zone
2018092313,519,Cover 3 Zone
2018092313,568,Cover 3 Zone
2018092313,635,Cover 2 Man
2018092313,664,3 Seam
2018092313,751,Cover 3 Zone
2018092313,813,Cover 1 Man
2018092313,946,Cover 4 Zone
2018092313,1048,Cover 1 Man
2018092313,1072,Cover 2 Man
2018092313,1096,Cover 3 Zone
2018092313,1240,Cover 1 Man
2018092313,1262,Cover 1 Man
2018092313,1286,Cover 1 Man
2018092313,1336,Red Zone
2018092313,1358,Cover 1 Man
2018092313,1418,3 Seam
2018092313,1442,Cover 4 Zone
2018092313,1487,Cover 3 Zone
2018092313,1509,Cover 4 Zone
2018092313,1571,Cover 4 Zone
2018092313,1595,Cover 4 Zone
2018092313,1716,Cover 3 Zone
2018092313,1757,Cover 3 Zone
2018092313,1798,Cover 3 Zone
2018092313,1861,Mis
2018092313,1959,Bracket
2018092313,2075,Cover 4 Zone
2018092313,2137,Cover 0 Man
2018092313,2180,Red Zone
2018092313,2242,Cover 2 Zone
2018092313,2261,Cover 6 Zone
2018092313,2285,Cover 3 Zone
2018092313,2314,Cover 1 Man
2018092313,2359,Cover 0 Man
2018092313,2383,Cover 1 Man
2018092313,2449,Cover 1 Man
2018092313,2514,Cover 2 Man
2018092313,2559,3 Seam
2018092313,2581,Cover 4 Zone
2018092313,2603,Cover 1 Double
2018092313,2697,Cover 1 Man
2018092313,2759,Cover 1 Man
2018092313,2783,Cover 3 Zone
2018092313,2805,Cover 1 Man
2018092313,2877,Cover 4 Zone
2018092313,2899,Cover 3 Zone
2018092313,2940,Cover 1 Man
2018092313,3037,Cover 1 Man
2018092313,3145,Cover 3 Zone
2018092313,3203,Cover 1 Man
2018092313,3225,Cover 2 Man
2018092313,3308,Cover 1 Man
2018092313,3403,Cover 3 Zone
2018092313,3427,Cover 1 Man
2018092313,3461,Cover 4 Zone
2018092313,3490,Cover 1 Man
2018092313,3743,Cover 4 Zone
2018092313,3767,Cover 4 Zone
2018092300,69,Cover 1 Man
2018092300,114,Cover 3 Zone
2018092300,168,Red Zone
2018092300,192,Cover 1 Man
2018092300,268,Cover 3 Zone
2018092300,353,Cover 3 Zone
2018092300,407,Cover 1 Man
2018092300,431,Mis
2018092300,453,Cover 3 Zone
2018092300,528,Cover 4 Zone
2018092300,552,Cover 3 Zone
2018092300,618,Cover 4 Zone
2018092300,663,Cover 3 Zone
2018092300,709,Cover 4 Zone
2018092300,740,3 Seam
2018092300,762,Cover 6 Zone
2018092300,786,Cover 4 Zone
2018092300,863,Cover 3 Zone
2018092300,887,Cover 1 Man
2018092300,911,Cover 3 Zone
2018092300,935,Cover 3 Zone
2018092300,1000,Cover 4 Zone
2018092300,1039,Cover 1 Man
2018092300,1084,Cover 1 Man
2018092300,1108,Cover 1 Man
2018092300,1152,Cover 3 Zone
2018092300,1176,Cover 1 Man
2018092300,1221,Cover 3 Zone
2018092300,1243,Cover 3 Zone
2018092300,1284,Cover 3 Zone
2018092300,1346,Cover 3 Zone
2018092300,1370,Cover 3 Zone
2018092300,1413,Cover 3 Zone
2018092300,1460,Cover 3 Zone
2018092300,1505,Cover 3 Zone
2018092300,1561,Cover 1 Man
2018092300,1606,Red Zone
2018092300,1662,3 Seam
2018092300,1691,Red Zone
2018092300,1783,Cover 4 Zone
2018092300,1846,3 Seam
2018092300,1887,Cover 1 Man
2018092300,1909,Cover 3 Zone
2018092300,1954,Cover 3 Zone
2018092300,2053,Cover 1 Man
2018092300,2094,Cover 1 Man
2018092300,2118,Cover 1 Man
2018092300,2246,Cover 6 Zone
2018092300,2296,Cover 3 Zone
2018092300,2341,Cover 4 Zone
2018092300,2395,Red Zone
2018092300,2505,Cover 1 Man
2018092300,2559,Cover 3 Zone
2018092300,2583,Cover 1 Man
2018092300,2638,Cover 3 Zone
2018092300,2705,3 Seam
2018092300,2727,Cover 1 Man
2018092300,2797,Cover 1 Man
2018092300,2821,Cover 1 Man
2018092300,2868,Red Zone
2018092300,2968,Cover 4 Zone
2018092300,3028,Cover 1 Man
2018092300,3078,Cover 3 Zone
2018092300,3107,Cover 3 Zone
2018092300,3157,Cover 1 Man
2018092300,3181,Cover 3 Zone
2018092300,3205,Cover 3 Zone
2018092300,3272,Red Zone
2018092300,3305,Cover 1 Man
2018092300,3385,Cover 1 Man
2018092300,3546,Red Zone
2018092300,3611,Cover 3 Zone
2018092300,3658,Cover 4 Zone
2018092300,3693,Cover 1 Man
2018092300,3738,Red Zone
2018092300,3797,Cover 1 Man
2018092300,3879,Cover 3 Zone
2018092300,3903,Cover 3 Zone
2018092300,3985,Cover 3 Zone
2018092300,4009,Cover 1 Man
2018092300,4113,Red Zone
2018092300,4173,Cover 2 Zone
2018092300,4197,3 Seam
2018092300,4238,Cover 6 Zone
2018092300,4276,Cover 6 Zone
2018092300,4302,Cover 1 Man
2018092300,4403,Cover 3 Zone
2018092300,4451,Cover 3 Zone
2018092300,4480,Cover 3 Zone
2018092300,4535,Cover 1 Man
2018092300,4557,Cover 6 Zone
2018092300,4581,Cover 3 Zone
2018092300,4644,Cover 1 Man
2018092300,4689,Cover 1 Man
2018092300,4728,Cover 2 Zone
2018092300,4752,Red Zone
2018092300,4776,Cover 1 Man
2018092303,123,Cover 6 Zone
2018092303,147,Cover 1 Man
2018092303,169,Cover 2 Zone
2018092303,223,Cover 4 Zone
2018092303,247,3 Seam
2018092303,318,Red Zone
2018092303,439,Cover 2 Zone
2018092303,505,Cover 3 Zone
2018092303,529,Cover 3 Zone
2018092303,551,Cover 4 Zone
2018092303,575,Cover 1 Man
2018092303,731,Cover 3 Zone
2018092303,826,3 Seam
2018092303,850,Cover 1 Man
2018092303,921,Cover 2 Zone
2018092303,1038,Cover 1 Man
2018092303,1094,Cover 3 Zone
2018092303,1118,Cover 2 Zone
2018092303,1193,Cover 3 Zone
2018092303,1240,Cover 4 Zone
2018092303,1269,Cover 1 Man
2018092303,1367,Cover 1 Man
2018092303,1438,Red Zone
2018092303,1522,3 Seam
2018092303,1544,Cover 3 Zone
2018092303,1605,Cover 1 Man
2018092303,1692,Cover 1 Man
2018092303,1716,Cover 1 Man
2018092303,1772,Cover 3 Zone
2018092303,1791,Cover 2 Zone
2018092303,1815,Cover 4 Zone
2018092303,1844,Cover 1 Man
2018092303,1865,Cover 3 Zone
2018092303,1903,Cover 2 Zone
2018092303,1978,Red Zone
2018092303,2066,Cover 1 Man
2018092303,2111,Cover 1 Man
2018092303,2156,Cover 1 Man
2018092303,2243,3 Seam
2018092303,2309,Cover 1 Man
2018092303,2372,Cover 1 Man
2018092303,2417,Cover 2 Zone
2018092303,2492,Cover 3 Zone
2018092303,2535,Cover 1 Man
2018092303,2580,Cover 4 Zone
2018092303,2620,Cover 1 Man
2018092303,2642,Cover 4 Zone
2018092303,2682,Cover 2 Zone
2018092303,2747,Cover 3 Zone
2018092303,2771,3 Seam
2018092303,2795,Cover 2 Zone
2018092303,2819,Cover 1 Man
2018092303,2885,Cover 1 Man
2018092303,2913,Cover 3 Zone
2018092303,2940,Cover 1 Man
2018092303,2964,Cover 1 Man
2018092303,2983,Cover 2 Zone
2018092303,3007,Cover 2 Zone
2018092303,3051,Cover 2 Zone
2018092303,3075,Cover 4 Zone
2018092303,3132,3 Seam
2018092303,3156,Cover 1 Man
2018092303,3178,3 Seam
2018092303,3216,Red Zone
2018092303,3251,Cover 1 Man
2018092303,3277,Red Zone
2018092303,3340,Cover 1 Man
2018092303,3407,Cover 3 Zone
2018092303,3452,Cover 2 Zone
2018092303,3476,Cover 1 Man
2018092303,3517,Red Zone
2018092303,3579,Red Zone
2018092303,3635,Cover 4 Zone
2018092303,3657,Cover 6 Zone
2018092303,3693,Cover 3 Zone
2018092303,3717,Cover 3 Zone
2018092303,3741,Cover 2 Zone
2018092303,3770,Cover 4 Zone
2018092303,3792,3 Seam
2018092303,3833,Cover 2 Zone
2018092303,3879,Red Zone
2018092303,3901,Red Zone
2018092303,3923,Red Zone
2018092000,51,Cover 1 Man
2018092000,94,Cover 1 Man
2018092000,156,Cover 1 Man
2018092000,180,Cover 3 Zone
2018092000,227,Cover 1 Man
2018092000,249,Cover 3 Zone
2018092000,271,Cover 1 Man
2018092000,295,Cover 3 Zone
2018092000,342,Cover 1 Man
2018092000,431,Cover 1 Man
2018092000,478,Cover 1 Man
2018092000,518,Cover 2 Man
2018092000,582,Cover 1 Man
2018092000,606,Cover 1 Man
2018092000,660,Cover 2 Zone
2018092000,819,Cover 2 Zone
2018092000,884,Cover 3 Zone
2018092000,999,Cover 4 Zone
2018092000,1042,Cover 3 Zone
2018092000,1094,Cover 2 Zone
2018092000,1248,Cover 1 Man
2018092000,1386,Cover 3 Zone
2018092000,1410,Cover 1 Man
2018092000,1432,Cover 4 Zone
2018092000,1539,Cover 2 Man
2018092000,1563,Cover 2 Zone
2018092000,1652,Cover 3 Zone
2018092000,1674,Cover 1 Man
2018092000,1880,Cover 3 Zone
2018092000,1904,Cover 4 Zone
2018092000,1932,Cover 4 Zone
2018092000,1991,Cover 1 Man
2018092000,2015,Cover 4 Zone
2018092000,2071,Cover 2 Zone
2018092000,2093,Cover 3 Zone
2018092000,2117,Cover 1 Man
2018092000,2222,Cover 3 Zone
2018092000,2267,Cover 1 Man
2018092000,2315,Cover 3 Zone
2018092000,2337,Cover 2 Zone
2018092000,2437,Cover 3 Zone
2018092000,2482,Cover 1 Man
2018092000,2506,Cover 1 Man
2018092000,2562,Cover 1 Man
2018092000,2584,Cover 1 Man
2018092000,2693,Cover 2 Zone
2018092000,2754,Cover 3 Zone
2018092000,2776,Cover 3 Zone
2018092000,2850,Cover 2 Zone
2018092000,2899,Cover 3 Zone
2018092000,2921,Cover 3 Zone
2018092000,2968,Cover 3 Zone
2018092000,3019,Cover 3 Zone
2018092000,3075,Cover 3 Zone
2018092000,3103,Cover 1 Man
2018092000,3294,Cover 3 Zone
2018092000,3316,Cover 3 Zone
2018092000,3394,Cover 1 Man
2018092000,3478,Cover 3 Zone
2018092000,3542,Cover 1 Man
2018092000,3585,Cover 1 Man
2018092000,3630,Cover 1 Man
2018092000,3670,Cover 3 Zone
2018092000,3694,Cover 1 Man
2018092000,3737,Cover 4 Zone
2018092000,3794,Cover 3 Zone
2018092000,3860,Red Zone
2018092000,3947,Cover 2 Zone
2018092000,3986,Cover 2 Zone
2018092000,4033,Cover 3 Zone
2018092000,4055,Cover 2 Zone
2018092000,4079,Cover 2 Zone
2018092000,4238,Cover 2 Zone
2018092000,4262,Cover 2 Zone
2018092000,4318,Prevent
2018092306,51,Cover 3 Zone
2018092306,80,Cover 1 Man
2018092306,125,Red Zone
2018092306,183,Cover 1 Man
2018092306,228,Cover 3 Zone
2018092306,286,Cover 3 Zone
2018092306,375,Cover 1 Man
2018092306,425,3 Seam
2018092306,487,Red Zone
2018092306,509,Red Zone
2018092306,658,Cover 3 Zone
2018092306,679,Cover 1 Man
2018092306,714,Cover 3 Zone
2018092306,759,Cover 3 Zone
2018092306,801,Cover 4 Zone
2018092306,827,Cover 3 Zone
2018092306,883,Cover 3 Zone
2018092306,907,Cover 2 Zone
2018092306,1016,Cover 2 Zone
2018092306,1142,3 Seam
2018092306,1193,3 Seam
2018092306,1217,Cover 4 Zone
2018092306,1260,Cover 1 Man
2018092306,1311,Cover 6 Zone
2018092306,1398,Cover 4 Zone
2018092306,1443,Cover 4 Zone
2018092306,1488,Cover 0 Man
2018092306,1567,Cover 0 Man
2018092306,1632,Cover 1 Man
2018092306,1660,Cover 1 Man
2018092306,1684,Cover 3 Zone
2018092306,1725,Cover 3 Zone
2018092306,1747,Cover 4 Zone
2018092306,1787,Cover 6 Zone
2018092306,1811,Cover 6 Zone
2018092306,1846,Cover 2 Zone
2018092306,1982,Cover 2 Zone
2018092306,2038,Cover 2 Zone
2018092306,2062,Cover 3 Zone
2018092306,2109,Cover 3 Zone
2018092306,2133,Cover 4 Zone
2018092306,2201,Cover 6 Zone
2018092306,2225,Cover 3 Zone
2018092306,2333,Cover 1 Man
2018092306,2384,Cover 4 Zone
2018092306,2408,Red Zone
2018092306,2432,Cover 0 Man
2018092306,2567,Cover 6 Zone
2018092306,2591,Cover 1 Man
2018092306,2640,Cover 3 Zone
2018092306,2691,Cover 1 Man
2018092306,2732,Cover 6 Zone
2018092306,2754,Cover 1 Man
2018092306,2833,Cover 6 Zone
2018092306,2857,Cover 4 Zone
2018092306,2879,Cover 1 Man
2018092306,2923,Mis
2018092306,3027,3 Seam
2018092306,3049,3 Seam
2018092306,3068,Cover 3 Zone
2018092306,3134,Cover 1 Man
2018092306,3175,Cover 4 Zone
2018092306,3196,Cover 3 Zone
2018092306,3269,Cover 6 Zone
2018092306,3321,Cover 1 Man
2018092306,3375,Cover 1 Man
2018092306,3399,Cover 3 Zone
2018092306,3421,Cover 2 Zone
2018092306,3510,Cover 1 Man
2018092306,3553,Cover 2 Zone
2018092306,3617,Cover 6 Zone
2018092306,3641,Cover 2 Zone
2018092306,3665,Cover 2 Zone
2018092306,3706,Cover 3 Zone
2018092306,3730,Cover 2 Zone
2018092400,70,Cover 3 Zone
2018092400,115,Cover 3 Zone
2018092400,179,Cover 2 Zone
2018092400,201,Cover 2 Zone
2018092400,263,Cover 6 Zone
2018092400,287,Cover 1 Man
2018092400,311,Cover 4 Zone
2018092400,337,Cover 1 Man
2018092400,382,Cover 2 Zone
2018092400,427,Red Zone
2018092400,515,Cover 3 Zone
2018092400,539,Cover 1 Double
2018092400,597,Cover 2 Man
2018092400,650,Cover 2 Man
2018092400,674,Cover 3 Zone
2018092400,730,Cover 1 Man
2018092400,752,Cover 2 Man
2018092400,836,Cover 6 Zone
2018092400,974,Cover 6 Zone
2018092400,998,Cover 3 Zone
2018092400,1022,3 Seam
2018092400,1046,Cover 3 Zone
2018092400,1132,Cover 2 Man
2018092400,1188,Cover 1 Man
2018092400,1257,Cover 1 Man
2018092400,1324,Cover 2 Man
2018092400,1346,Cover 1 Man
2018092400,1370,Cover 2 Man
2018092400,1394,Red Zone
2018092400,1416,Cover 1 Man
2018092400,1465,Cover 6 Zone
2018092400,1505,Cover 1 Man
2018092400,1529,Cover 3 Zone
2018092400,1551,Cover 1 Man
2018092400,1605,Cover 3 Zone
2018092400,1638,Cover 3 Zone
2018092400,1664,Cover 3 Zone
2018092400,1704,Cover 1 Double
2018092400,1767,Cover 3 Zone
2018092400,1832,Cover 1 Man
2018092400,1867,Cover 3 Zone
2018092400,1929,Red Zone
2018092400,1951,Red Zone
2018092400,2007,Cover 2 Zone
2018092400,2037,Cover 2 Zone
2018092400,2078,Cover 3 Zone
2018092400,2119,Cover 1 Man
2018092400,2143,Cover 1 Man
2018092400,2167,Cover 6 Zone
2018092400,2191,Cover 6 Zone
2018092400,2215,Cover 0 Man
2018092400,2237,Red Zone
2018092400,2270,Cover 0 Man
2018092400,2409,Cover 2 Zone
2018092400,2433,Cover 1 Man
2018092400,2503,Cover 3 Zone
2018092400,2524,Cover 3 Zone
2018092400,2594,Cover 3 Zone
2018092400,2613,Cover 3 Zone
2018092400,2658,Cover 2 Zone
2018092400,2714,Red Zone
2018092400,2733,Cover 1 Man
2018092400,2757,Red Zone
2018092400,2834,Cover 3 Zone
2018092400,2879,Cover 3 Zone
2018092400,2903,Cover 6 Zone
2018092400,2927,Cover 1 Man
2018092400,2949,Cover 1 Double
2018092400,2994,Cover 1 Man
2018092400,3035,Cover 1 Man
2018092400,3084,Cover 3 Zone
2018092400,3106,Cover 3 Zone
2018092400,3130,Cover 3 Zone
2018092400,3163,Cover 1 Man
2018092400,3204,Cover 1 Man
2018092400,3228,Cover 3 Zone
2018092400,3269,Cover 1 Double
2018092400,3316,Cover 2 Man
2018092400,3351,Cover 1 Man
2018092400,3373,Cover 3 Zone
2018092400,3397,Red Zone
2018092400,3429,Red Zone
2018092400,3451,Red Zone
2018092400,3502,Cover 3 Zone
2018092400,3526,3 Seam
2018092400,3571,Cover 6 Zone
2018092400,3593,Cover 3 Zone
2018092400,3651,Cover 2 Zone
2018092400,3675,Cover 2 Man
2018092400,3699,Cover 3 Zone
2018092400,3723,Cover 1 Man
2018092400,3745,Cover 2 Man
2018092400,3766,Cover 3 Zone
2018092400,3788,Cover 2 Zone
2018092400,3812,Cover 1 Double
2018092400,3834,Cover 1 Man
2018092400,4000,Cover 6 Zone
2018092400,4029,Cover 3 Zone
2018092400,4121,Cover 3 Zone
2018092400,4165,Cover 2 Man
2018092400,4199,Cover 3 Zone
2018092400,4286,Cover 1 Man
2018092305,60,Cover 3 Zone
2018092305,120,Cover 1 Man
2018092305,213,Cover 3 Zone
2018092305,237,NA
2018092305,259,Cover 3 Zone
2018092305,305,Cover 3 Zone
2018092305,327,Cover 3 Zone
2018092305,372,Cover 3 Zone
2018092305,417,Cover 3 Zone
2018092305,526,Cover 2 Zone
2018092305,550,Cover 2 Zone
2018092305,593,Cover 3 Zone
2018092305,642,Cover 3 Zone
2018092305,698,Cover 3 Zone
2018092305,720,Cover 3 Zone
2018092305,776,Cover 1 Man
2018092305,798,Cover 3 Zone
2018092305,817,3 Seam
2018092305,912,Cover 1 Man
2018092305,975,Cover 1 Man
2018092305,1113,Cover 3 Zone
2018092305,1137,Cover 3 Zone
2018092305,1182,Cover 6 Zone
2018092305,1248,Cover 3 Zone
2018092305,1272,Cover 3 Zone
2018092305,1338,Red Zone
2018092305,1400,Cover 3 Zone
2018092305,1443,Cover 1 Man
2018092305,1553,Cover 1 Man
2018092305,1575,Cover 4 Zone
2018092305,1630,Cover 3 Zone
2018092305,1678,Cover 2 Zone
2018092305,1713,Cover 3 Zone
2018092305,1780,Cover 3 Zone
2018092305,1874,Cover 4 Zone
2018092305,1911,Cover 3 Zone
2018092305,1933,Cover 3 Zone
2018092305,2020,Cover 3 Zone
2018092305,2042,Cover 1 Double
2018092305,2071,Cover 2 Man
2018092305,2100,Cover 4 Zone
2018092305,2133,Cover 1 Man
2018092305,2162,Cover 1 Man
2018092305,2195,Cover 4 Zone
2018092305,2227,Cover 3 Zone
2018092305,2256,Cover 4 Zone
2018092305,2285,Red Zone
2018092305,2347,Cover 3 Zone
2018092305,2388,Cover 2 Zone
2018092305,2429,Cover 2 Zone
2018092305,2470,Cover 2 Zone
2018092305,2499,Cover 2 Zone
2018092305,2582,3 Seam
2018092305,2627,Cover 4 Zone
2018092305,2651,3 Seam
2018092305,2673,Cover 4 Zone
2018092305,2720,Cover 6 Zone
2018092305,2753,Cover 1 Man
2018092305,2803,Cover 3 Zone
2018092305,2831,Cover 6 Zone
2018092305,2889,Cover 4 Zone
2018092305,2932,Cover 1 Man
2018092305,2956,Red Zone
2018092305,3063,Cover 1 Man
2018092305,3097,Cover 3 Zone
2018092305,3202,Cover 1 Man
2018092305,3232,3 Seam
2018092305,3275,Cover 3 Zone
2018092305,3367,Cover 1 Man
2018092305,3389,Cover 1 Man
2018092305,3471,Cover 3 Zone
2018092305,3521,Cover 1 Man
2018092305,3554,Cover 3 Zone
2018092305,3583,Cover 1 Man
2018092305,3607,Cover 1 Man
2018092305,3712,Cover 1 Man
2018092305,3751,Cover 6 Zone
2018092305,3876,3 Seam
2018092305,3921,Cover 3 Zone
2018092305,3971,Cover 6 Zone
2018092305,4016,Cover 1 Man
2018092305,4108,Red Zone
2018092305,4142,Red Zone
2018092305,4171,Cover 4 Zone
2018092305,4195,Red Zone
2018092305,4316,Cover 3 Zone
2018092304,55,Cover 3 Zone
2018092304,105,Cover 1 Man
2018092304,157,Cover 3 Zone
2018092304,176,Cover 6 Zone
2018092304,200,Cover 1 Man
2018092304,260,Cover 1 Man
2018092304,282,Cover 0 Man
2018092304,340,Cover 3 Zone
2018092304,369,Cover 1 Man
2018092304,476,Cover 3 Zone
2018092304,500,Cover 4 Zone
2018092304,522,Cover 3 Zone
2018092304,558,Cover 1 Man
2018092304,648,Cover 4 Zone
2018092304,747,Cover 3 Zone
2018092304,814,Cover 3 Zone
2018092304,859,Cover 1 Man
2018092304,900,Cover 3 Zone
2018092304,949,Cover 3 Zone
2018092304,1013,Cover 3 Zone
2018092304,1128,Cover 1 Man
2018092304,1173,Cover 6 Zone
2018092304,1197,Cover 2 Zone
2018092304,1221,Cover 3 Zone
2018092304,1243,Cover 4 Zone
2018092304,1278,Cover 4 Zone
2018092304,1300,Cover 2 Zone
2018092304,1387,Cover 3 Zone
2018092304,1409,Cover 4 Zone
2018092304,1512,Cover 3 Zone
2018092304,1602,Cover 3 Zone
2018092304,1687,Cover 3 Zone
2018092304,1709,Cover 4 Zone
2018092304,1731,Cover 2 Zone
2018092304,1780,Cover 3 Zone
2018092304,1870,Cover 1 Man
2018092304,1894,Cover 3 Zone
2018092304,2048,Cover 1 Man
2018092304,2134,Cover 1 Man
2018092304,2162,Cover 3 Zone
2018092304,2184,Cover 3 Zone
2018092304,2208,Cover 1 Man
2018092304,2280,Cover 3 Zone
2018092304,2362,Cover 3 Zone
2018092304,2384,Cover 2 Zone
2018092304,2406,Cover 2 Zone
2018092304,2430,Cover 2 Zone
2018092304,2454,Cover 3 Zone
2018092304,2478,Cover 1 Man
2018092304,2567,Cover 1 Man
2018092304,2612,Cover 1 Man
2018092304,2654,Cover 3 Zone
2018092304,2678,Cover 1 Man
2018092304,2758,Cover 3 Zone
2018092304,2849,Cover 3 Zone
2018092304,2895,Cover 3 Zone
2018092304,2940,Cover 4 Zone
2018092304,2961,Cover 4 Zone
2018092304,2984,Cover 3 Zone
2018092304,3061,Cover 4 Zone
2018092304,3083,Cover 2 Zone
2018092304,3107,Cover 3 Zone
2018092304,3207,Cover 3 Zone
2018092304,3273,Cover 1 Man
2018092304,3330,Cover 1 Man
2018092304,3407,Red Zone
2018092304,3492,Cover 3 Zone
2018092304,3521,Cover 1 Man
2018092304,3567,Cover 1 Man
2018092304,3803,Prevent
2018092304,3832,Prevent
2018092304,3864,Prevent
2018093012,93,Cover 3 Zone
2018093012,117,Cover 2 Man
2018093012,173,Cover 1 Man
2018093012,245,3 Seam
2018093012,302,Cover 6 Zone
2018093012,326,Cover 3 Zone
2018093012,348,Cover 1 Man
2018093012,448,Cover 3 Zone
2018093012,514,Red Zone
2018093012,604,Cover 3 Zone
2018093012,663,Cover 3 Zone
2018093012,748,Cover 2 Zone
2018093012,772,Cover 1 Man
2018093012,812,Cover 6 Zone
2018093012,834,Cover 1 Man
2018093012,890,Cover 3 Zone
2018093012,940,Cover 6 Zone
2018093012,964,Cover 6 Zone
2018093012,988,Cover 1 Man
2018093012,1050,Cover 3 Zone
2018093012,1093,Cover 4 Zone
2018093012,1156,Cover 3 Zone
2018093012,1213,Red Zone
2018093012,1275,Cover 3 Zone
2018093012,1297,Cover 3 Zone
2018093012,1346,Cover 4 Zone
2018093012,1370,Cover 1 Man
2018093012,1431,Cover 2 Zone
2018093012,1460,Cover 3 Zone
2018093012,1484,Cover 3 Zone
2018093012,1506,Cover 1 Man
2018093012,1541,Cover 3 Zone
2018093012,1565,Cover 6 Zone
2018093012,1589,Cover 4 Zone
2018093012,1611,Cover 1 Man
2018093012,1688,Cover 1 Man
2018093012,1712,Cover 3 Zone
2018093012,1736,Cover 3 Zone
2018093012,1758,Cover 1 Man
2018093012,1846,Cover 6 Zone
2018093012,1870,Cover 6 Zone
2018093012,1892,Cover 6 Zone
2018093012,1916,3 Seam
2018093012,1940,Cover 1 Man
2018093012,2047,Cover 2 Zone
2018093012,2069,Cover 2 Man
2018093012,2093,3 Seam
2018093012,2112,Cover 2 Man
2018093012,2312,Cover 1 Man
2018093012,2387,Cover 3 Zone
2018093012,2411,Cover 3 Zone
2018093012,2456,Cover 3 Zone
2018093012,2512,Cover 2 Man
2018093012,2555,3 Seam
2018093012,2579,Cover 0 Man
2018093012,2603,Cover 6 Zone
2018093012,2627,Cover 4 Zone
2018093012,2677,Cover 1 Man
2018093012,2718,Cover 1 Man
2018093012,2763,3 Seam
2018093012,2814,Cover 4 Zone
2018093012,2868,Cover 1 Man
2018093012,2890,Cover 4 Zone
2018093012,2916,Cover 2 Man
2018093012,2961,Cover 3 Zone
2018093012,2990,Cover 2 Man
2018093012,3078,Cover 1 Man
